clique_id, presenze massime_count, numero_nodi,Soglia 1,Soglia 2,Soglia 3,Soglia 4,frs1,frs2,frs3,frs4
5946b1e7f810d5692256936d,12,8,8,8,8,8,1,1,1,1
5946aeebf810d5692254b115,17,10,10,8,8,8,1,"0,8","0,8","0,8"
5946aee6f810d56922546da0,11,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946acfef810d5692251368e,10,9,9,9,9,9,1,1,1,1
5946ad98f810d5692252e693,14,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a72cf810d5692247e79a,18,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aeebf810d5692254b52d,14,10,10,8,8,8,1,"0,8","0,8","0,8"
5946b00af810d5692255cea3,19,11,11,11,11,11,1,1,1,1
5946ad4ff810d56922528277,21,9,9,9,9,9,1,1,1,1
5946a8fbf810d569224c24c6,15,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad02f810d56922516b45,14,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946ad01f810d56922516082,15,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a5f3f810d5692244a4a2,13,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad02f810d56922516e2c,12,12,12,12,12,12,1,1,1,1
5946b009f810d5692255c1cc,5,8,8,7,7,7,1,"0,875","0,875","0,875"
5946acfef810d569225137fb,11,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad08f810d5692251b57f,11,9,9,9,9,8,1,1,1,"0,8888888889"
5946aec9f810d5692254475c,11,11,11,11,11,11,1,1,1,1
5946a844f810d569224a48e3,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad0cf810d5692251f345,17,10,10,10,10,10,1,1,1,1
5946a8f2f810d569224baa33,13,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8fcf810d569224c381b,10,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946aef0f810d5692254f9be,11,10,10,10,10,10,1,1,1,1
5946a8e4f810d569224b7e17,7,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a6a1f810d56922464c8f,24,8,8,8,8,8,1,1,1,1
5946ab78f810d56922501051,12,8,8,8,8,8,1,1,1,1
5946aee8f810d56922548845,17,11,11,11,11,11,1,1,1,1
5946acc0f810d5692250fa68,14,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a5f3f810d5692244ab0f,20,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad0af810d5692251d6a2,18,9,9,9,9,9,1,1,1,1
5946aeebf810d5692254b171,8,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ab35f810d569224fc51f,1,9,9,7,6,5,1,"0,7777777778","0,6666666667","0,5555555556"
5946aee6f810d56922546dca,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946aa6af810d569224f20a6,19,8,8,8,8,8,1,1,1,1
5946a8e4f810d569224b7e7c,7,8,8,7,6,6,1,"0,875","0,75","0,75"
5946a6a4f810d5692246714c,14,10,10,10,9,9,1,1,"0,9","0,9"
5946aee9f810d56922548fab,10,11,11,11,11,11,1,1,1,1
5946ad05f810d569225190a1,20,9,9,9,9,9,1,1,1,1
5946ad0ff810d56922521705,13,11,11,11,11,11,1,1,1,1
5946a675f810d56922460ca6,13,10,10,10,10,10,1,1,1,1
5946a8b6f810d569224b2b7a,9,9,9,9,9,9,1,1,1,1
5946abdff810d569225076c7,9,8,8,8,8,8,1,1,1,1
5946aa41f810d569224ee457,12,9,9,9,9,9,1,1,1,1
5946a8fef810d569224c56e0,11,9,9,9,9,9,1,1,1,1
5946ad0df810d5692251f8e9,11,11,11,11,11,11,1,1,1,1
5946a8fdf810d569224c4413,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aee8f810d5692254877d,11,12,12,12,12,12,1,1,1,1
5946abdff810d5692250768e,8,9,9,9,9,9,1,1,1,1
5946a6f7f810d56922475565,19,8,8,8,8,8,1,1,1,1
5946ad0bf810d5692251eb1d,14,8,8,8,7,7,1,1,"0,875","0,875"
5946ad07f810d5692251a7f4,10,10,10,10,10,10,1,1,1,1
5946aee8f810d5692254880e,10,12,12,12,12,12,1,1,1,1
5946a950f810d569224ce3b9,13,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946acfef810d569225138b3,10,9,9,9,9,9,1,1,1,1
5946a8faf810d569224c1326,14,10,10,10,10,10,1,1,1,1
5946abdff810d56922507871,13,9,9,9,9,9,1,1,1,1
5946ad00f810d56922515558,10,8,8,8,8,8,1,1,1,1
5946aef2f810d56922550ad4,9,10,10,9,9,9,1,"0,9","0,9","0,9"
5946b009f810d5692255be8a,7,9,9,9,9,9,1,1,1,1
5946a8f5f810d569224bd6af,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8f2f810d569224ba704,16,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946b211f810d56922569e72,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aef2f810d56922550b28,11,11,11,11,11,11,1,1,1,1
5946aeedf810d5692254d223,12,10,10,10,10,10,1,1,1,1
5946a8fef810d569224c5a5c,9,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8fbf810d569224c2056,15,13,13,12,11,11,1,"0,9230769231","0,8461538462","0,8461538462"
5946aef2f810d56922550ac8,13,8,8,8,8,8,1,1,1,1
5946aef2f810d56922550dc4,13,8,8,8,8,8,1,1,1,1
5946ad06f810d5692251a3eb,17,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946adf0f810d569225356d8,13,10,10,10,10,10,1,1,1,1
5946aef0f810d5692254fcd4,12,8,8,8,7,7,1,1,"0,875","0,875"
5946adf6f810d569225357b6,16,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aeebf810d5692254b274,11,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a8faf810d569224c105d,14,12,12,12,12,12,1,1,1,1
5946a790f810d5692248e87b,12,14,14,13,13,13,1,"0,9285714286","0,9285714286","0,9285714286"
5946b009f810d5692255bbb9,8,8,8,8,8,8,1,1,1,1
5946ad0af810d5692251d470,16,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad0af810d5692251d43d,19,8,8,8,8,8,1,1,1,1
5946ad99f810d5692252ed5f,18,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ad0ef810d5692252070d,12,10,10,10,10,10,1,1,1,1
5946aee6f810d569225471f1,11,8,8,7,7,7,1,"0,875","0,875","0,875"
5946aef2f810d56922551441,16,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a7b7f810d5692249441b,3,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a7b8f810d569224956bb,9,9,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946aeecf810d5692254bfe8,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad0bf810d5692251e835,11,11,11,11,11,11,1,1,1,1
5946ad03f810d569225179ed,7,11,11,11,11,11,1,1,1,1
5946a8b6f810d569224b272e,8,8,8,8,8,8,1,1,1,1
5946ad06f810d5692251a23b,15,10,10,9,9,9,1,"0,9","0,9","0,9"
5946b009f810d5692255bbf6,8,9,9,9,9,9,1,1,1,1
5946a8f5f810d569224bd251,18,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ad4ef810d569225274e1,17,9,9,9,9,9,1,1,1,1
5946a8f4f810d569224bc457,21,12,12,12,12,12,1,1,1,1
5946acfef810d56922513ace,16,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ad04f810d56922518ac8,15,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8f2f810d569224ba539,9,10,10,9,9,9,1,"0,9","0,9","0,9"
5946b1e7f810d569225693dc,10,11,11,9,9,8,1,"0,8181818182","0,8181818182","0,7272727273"
5946ad08f810d5692251c18a,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f2f810d569224ba988,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aa1ef810d569224e82f7,7,11,11,11,11,11,1,1,1,1
5946a8fcf810d569224c2f5c,15,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946b008f810d5692255b7a0,9,8,8,8,8,8,1,1,1,1
5946af1bf810d569225529c7,20,10,10,10,10,10,1,1,1,1
5946a7a9f810d569224932e4,13,10,10,10,9,9,1,1,"0,9","0,9"
5946ad05f810d56922519074,10,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f4f810d5692244b2d6,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fdf810d569224c48b3,11,10,10,10,10,10,1,1,1,1
5946ad4ef810d569225272f1,14,8,8,8,8,8,1,1,1,1
5946a955f810d569224d26cd,18,9,9,9,7,6,1,1,"0,7777777778","0,6666666667"
5946ad04f810d569225181e7,11,10,10,10,10,10,1,1,1,1
5946aee8f810d5692254838d,12,10,10,10,10,10,1,1,1,1
5946a7a3f810d56922490cc3,1,8,8,6,5,5,1,"0,75","0,625","0,625"
5946a8b6f810d569224b28b0,10,8,8,7,7,7,1,"0,875","0,875","0,875"
5946aee7f810d56922547eba,18,10,10,10,10,10,1,1,1,1
5946aee8f810d5692254868d,11,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f1f810d569224b98b8,17,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946abb7f810d5692250458a,14,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f4f810d5692244b0fc,20,9,9,9,9,9,1,1,1,1
5946ad05f810d569225190d5,10,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946abdff810d569225074e7,13,8,8,8,8,8,1,1,1,1
5946ac0ef810d56922509d4c,9,9,9,9,9,9,1,1,1,1
5946acc0f810d5692250f5e9,13,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a5f4f810d5692244b39c,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a6a2f810d569224659a4,14,8,8,7,6,6,1,"0,875","0,75","0,75"
5946aeeaf810d56922549fdb,12,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946a5f3f810d5692244af6c,19,11,11,11,11,11,1,1,1,1
5946b009f810d5692255bd44,11,10,10,10,10,10,1,1,1,1
5946aee8f810d5692254887d,14,11,11,11,11,11,1,1,1,1
5946a8fff810d569224c5ce9,13,8,8,8,8,8,1,1,1,1
5946b009f810d5692255be05,13,10,10,9,8,8,1,"0,9","0,8","0,8"
5946ad02f810d56922516f70,11,11,11,11,11,11,1,1,1,1
5946ad03f810d56922517c97,18,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8fff810d569224c5b1e,8,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946b009f810d5692255c19f,10,11,11,11,11,11,1,1,1,1
5946a5a7f810d5692243e405,10,10,10,10,8,8,1,1,"0,8","0,8"
5946aee8f810d5692254885c,17,11,11,11,11,11,1,1,1,1
5946aeebf810d5692254b4c1,13,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a8f8f810d569224bf700,16,8,8,8,8,8,1,1,1,1
5946b009f810d5692255bb37,13,10,10,10,10,10,1,1,1,1
5946a5f3f810d5692244acb4,9,10,10,9,9,9,1,"0,9","0,9","0,9"
5946aa82f810d569224f2bfb,22,8,8,8,8,8,1,1,1,1
5946abb8f810d569225054ad,17,9,9,9,9,9,1,1,1,1
5946a8f5f810d569224bd76f,12,9,9,9,9,9,1,1,1,1
5946ad96f810d5692252d06a,18,10,10,10,9,9,1,1,"0,9","0,9"
5946acfef810d56922513733,9,10,10,9,8,8,1,"0,9","0,8","0,8"
5946acfef810d569225139bd,11,8,8,8,8,8,1,1,1,1
5946a8b6f810d569224b27a0,11,8,8,8,8,8,1,1,1,1
5946a5f3f810d5692244ae8d,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad0df810d5692251fbf9,17,10,10,10,10,10,1,1,1,1
5946ac97f810d5692250db21,16,8,8,8,8,8,1,1,1,1
5946ad96f810d5692252cd2f,18,8,8,8,7,7,1,1,"0,875","0,875"
5946abdef810d56922506fc1,21,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aee9f810d5692254997e,17,8,8,8,7,7,1,1,"0,875","0,875"
5946ad04f810d56922518545,14,8,8,8,8,8,1,1,1,1
5946a5f2f810d5692244a0a9,18,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ad05f810d5692251956e,14,8,8,8,8,8,1,1,1,1
5946aee9f810d56922548ee7,12,9,9,9,9,9,1,1,1,1
5946a8e4f810d569224b7d05,9,11,11,11,11,11,1,1,1,1
5946a8e4f810d569224b7e4a,5,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f2f810d56922449f2b,17,8,8,8,8,8,1,1,1,1
5946a8fbf810d569224c2972,13,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946ad06f810d5692251993f,16,11,11,11,11,11,1,1,1,1
5946a8f2f810d569224ba9eb,12,10,10,10,9,9,1,1,"0,9","0,9"
5946ad1df810d569225234b1,10,11,11,11,11,11,1,1,1,1
5946aeeaf810d56922549c8c,11,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946acfff810d56922513d7f,8,10,10,9,9,9,1,"0,9","0,9","0,9"
5946acc0f810d5692250f94d,12,10,10,10,10,10,1,1,1,1
5946ad0af810d5692251d3eb,18,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8eaf810d569224b80e3,15,8,8,8,8,8,1,1,1,1
5946aef1f810d569225505e6,17,8,8,8,8,8,1,1,1,1
5946adbaf810d56922532647,14,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8f1f810d569224b982c,18,9,9,9,9,9,1,1,1,1
5946ae28f810d56922538aef,11,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aee8f810d56922548b06,10,12,12,12,12,12,1,1,1,1
5946ac75f810d5692250ccb1,10,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fcf810d569224c2f57,15,12,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946a8fbf810d569224c2c7f,11,12,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946aeebf810d5692254b418,10,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946aeeaf810d5692254a795,11,10,10,9,7,7,1,"0,9","0,7","0,7"
5946a906f810d569224c729c,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a72cf810d5692247e600,22,8,8,8,8,8,1,1,1,1
5946ad0df810d5692252042c,8,11,11,11,11,11,1,1,1,1
5946a8f2f810d569224bab0f,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a797f810d5692248ef41,17,10,10,9,8,8,1,"0,9","0,8","0,8"
5946abb8f810d56922505870,15,8,8,8,7,7,1,1,"0,875","0,875"
5946ad02f810d56922516c5f,19,10,10,10,10,10,1,1,1,1
5946ad03f810d56922517d6a,11,10,10,10,10,10,1,1,1,1
5946aeebf810d5692254b1c7,8,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a7a9f810d56922493323,12,8,8,8,8,8,1,1,1,1
5946a8f4f810d569224bc79b,12,11,11,11,11,11,1,1,1,1
5946ad4ef810d56922526e5e,18,8,8,8,8,8,1,1,1,1
5946afeef810d56922559710,10,8,8,7,7,7,1,"0,875","0,875","0,875"
5946adc6f810d56922533c22,15,8,8,8,8,8,1,1,1,1
5946a8f9f810d569224c0987,11,11,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946aff1f810d56922559c46,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad08f810d5692251c18e,18,10,10,9,9,9,1,"0,9","0,9","0,9"
5946b524f810d56922577e62,12,8,8,7,5,5,1,"0,875","0,625","0,625"
5946aeeaf810d56922549e9c,10,12,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946b009f810d5692255b9b1,14,9,9,9,9,9,1,1,1,1
5946b009f810d5692255bcf4,10,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8f8f810d569224bf9be,16,8,8,8,8,8,1,1,1,1
5946a8f7f810d569224be772,13,9,9,9,9,9,1,1,1,1
5946a8f1f810d569224b97be,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946acfef810d5692251378e,10,9,9,9,9,9,1,1,1,1
5946a6a1f810d5692246532f,23,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f4f810d5692244b84d,15,10,10,9,8,8,1,"0,9","0,8","0,8"
5946ad4df810d569225262d3,19,8,8,8,8,8,1,1,1,1
5946aac0f810d569224f6558,12,8,8,8,8,8,1,1,1,1
5946a797f810d5692248ef1b,19,11,11,11,11,11,1,1,1,1
5946ad0df810d5692251f8fe,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f5f810d569224bd6e0,11,10,10,10,9,9,1,1,"0,9","0,9"
5946ae28f810d56922538a84,11,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ad8ff810d5692252b723,8,9,9,9,9,9,1,1,1,1
5946b009f810d5692255bf63,13,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8faf810d569224c1785,15,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ad0af810d5692251d3d7,17,11,11,11,11,11,1,1,1,1
5946a790f810d5692248e977,18,12,12,12,12,12,1,1,1,1
5946a8fbf810d569224c2cea,12,14,14,13,13,13,1,"0,9285714286","0,9285714286","0,9285714286"
5946a607f810d5692244d2ab,12,8,7,6,6,6,"0,875","0,75","0,75","0,75"
5946a594f810d5692243cbd0,19,9,9,9,9,9,1,1,1,1
5946ad04f810d569225189c1,23,12,12,12,12,12,1,1,1,1
5946b009f810d5692255b965,9,9,9,9,9,9,1,1,1,1
5946a790f810d5692248e953,14,9,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946ad04f810d56922518993,20,12,12,12,12,12,1,1,1,1
5946b1e7f810d5692256940a,15,10,10,8,8,8,1,"0,8","0,8","0,8"
5946aeecf810d5692254c0ac,16,9,9,9,9,9,1,1,1,1
5946ad03f810d56922517a65,21,8,8,7,7,7,1,"0,875","0,875","0,875"
5946abdff810d569225073f2,14,9,9,9,9,9,1,1,1,1
5946aae0f810d569224f8579,11,11,11,11,11,11,1,1,1,1
5946a8f9f810d569224c062e,15,10,10,10,9,9,1,1,"0,9","0,9"
5946adedf810d5692253541c,12,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946ad03f810d56922517955,12,8,8,8,7,7,1,1,"0,875","0,875"
5946ab7ef810d5692250122b,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aee6f810d56922546603,10,11,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946a8fbf810d569224c20b1,14,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ab35f810d569224fc560,1,9,9,7,6,5,1,"0,7777777778","0,6666666667","0,5555555556"
5946a5f4f810d5692244b7bf,12,10,10,9,7,7,1,"0,9","0,7","0,7"
5946af0af810d569225523f2,7,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5f3f810d5692244aceb,13,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946abdff810d569225075cf,13,9,9,9,9,9,1,1,1,1
5946a5f3f810d5692244a52f,16,10,10,9,8,8,1,"0,9","0,8","0,8"
5946ac75f810d5692250cc93,17,8,8,8,8,8,1,1,1,1
5946ad05f810d569225192fe,17,12,12,12,12,12,1,1,1,1
5946abb7f810d56922504a8b,10,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a5f2f810d569224499c9,6,8,8,7,7,7,1,"0,875","0,875","0,875"
5946abdef810d56922506eda,21,8,8,8,8,8,1,1,1,1
5946a576f810d569224362df,14,9,9,9,9,9,1,1,1,1
5946abb7f810d56922504a99,15,8,8,8,8,8,1,1,1,1
5946a8f5f810d569224bd652,8,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ac9af810d5692250e066,10,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ac2cf810d5692250a46e,16,10,10,10,10,10,1,1,1,1
5946a8f5f810d569224bcc64,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8fff810d569224c65e6,11,8,8,8,7,7,1,1,"0,875","0,875"
5946ad4ef810d569225276bb,16,11,11,11,11,11,1,1,1,1
5946ab06f810d569224fa6b1,12,9,9,9,9,9,1,1,1,1
5946ad0df810d56922520408,11,9,9,9,9,9,1,1,1,1
5946b008f810d5692255b694,23,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a5f4f810d5692244b518,16,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a8fdf810d569224c3d78,18,11,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946a790f810d5692248e850,8,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a8b6f810d569224b28c3,6,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946acfef810d56922513b79,21,8,8,8,7,7,1,1,"0,875","0,875"
5946a5f4f810d5692244b46c,14,10,10,9,7,7,1,"0,9","0,7","0,7"
5946a7a3f810d56922490cc8,1,8,8,5,5,5,1,"0,625","0,625","0,625"
5946ad03f810d56922517abd,14,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad02f810d56922516e9d,14,10,10,10,10,10,1,1,1,1
5946aef1f810d5692255051a,12,9,9,9,9,9,1,1,1,1
5946a5f3f810d5692244acf0,18,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8f1f810d569224b96f5,24,8,8,8,8,8,1,1,1,1
5946abb7f810d56922504b47,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a775f810d5692248dbd0,13,10,10,10,10,10,1,1,1,1
5946b093f810d56922561c0c,11,10,10,10,10,10,1,1,1,1
5946b00af810d5692255c862,14,8,8,7,6,6,1,"0,875","0,75","0,75"
5946ad04f810d569225184d4,13,11,11,11,11,10,1,1,1,"0,9090909091"
5946a8f7f810d569224be8da,15,9,9,9,9,9,1,1,1,1
5946aef2f810d56922551218,12,8,8,8,8,8,1,1,1,1
5946aee6f810d56922546602,10,11,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946a8f0f810d569224b895e,12,10,10,10,10,10,1,1,1,1
5946ad97f810d5692252dc67,19,12,12,12,12,12,1,1,1,1
5946a7b7f810d56922494413,14,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946b009f810d5692255bd35,16,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aee8f810d569225488ad,10,11,11,11,11,11,1,1,1,1
5946abdff810d569225073b1,14,8,8,8,8,8,1,1,1,1
5946ad97f810d5692252dc57,14,11,11,11,11,11,1,1,1,1
5946a72ff810d56922480cfe,17,10,10,10,9,9,1,1,"0,9","0,9"
5946ab78f810d56922501053,10,9,9,9,9,9,1,1,1,1
5946aee8f810d569225482d0,11,11,11,11,11,11,1,1,1,1
5946aee9f810d56922548f11,11,10,10,10,10,10,1,1,1,1
5946acfef810d5692251389b,10,9,9,9,9,9,1,1,1,1
5946acfef810d5692251374b,14,10,10,9,8,8,1,"0,9","0,8","0,8"
5946ad04f810d56922518155,7,11,11,11,11,11,1,1,1,1
5946a892f810d569224ab8fe,10,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f2f810d569224b9f01,18,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8f7f810d569224be652,20,10,10,10,10,10,1,1,1,1
5946a6a4f810d5692246711b,16,8,8,8,7,7,1,1,"0,875","0,875"
5946ae5ff810d5692253d19a,14,9,9,7,7,7,1,"0,7777777778","0,7777777778","0,7777777778"
5946ae57f810d5692253c983,17,8,8,8,8,8,1,1,1,1
5946ad96f810d5692252cca6,16,8,8,8,8,8,1,1,1,1
5946afeff810d56922559810,15,10,10,10,10,10,1,1,1,1
5946a933f810d569224cb8b8,13,9,9,9,9,9,1,1,1,1
5946a775f810d5692248dbc3,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aeebf810d5692254b330,13,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ad06f810d56922519fe7,14,10,10,9,9,9,1,"0,9","0,9","0,9"
5946b009f810d5692255ba21,10,9,9,9,9,9,1,1,1,1
5946ad0bf810d5692251e6d4,15,9,9,9,9,9,1,1,1,1
5946b008f810d5692255b5a0,15,9,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a906f810d569224c7285,20,8,8,8,8,8,1,1,1,1
5946a790f810d5692248e92c,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad03f810d56922517c31,18,14,14,14,14,14,1,1,1,1
5946a797f810d5692248ef7c,11,11,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946ae27f810d56922538427,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5f3f810d5692244ad8a,19,9,9,9,9,9,1,1,1,1
5946aeeaf810d5692254a558,15,10,10,8,8,8,1,"0,8","0,8","0,8"
5946ad03f810d5692251781b,12,9,9,9,9,9,1,1,1,1
5946a5f4f810d5692244b7b8,12,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a5f4f810d5692244b2eb,11,10,10,9,8,8,1,"0,9","0,8","0,8"
5946ad52f810d56922528cc2,10,9,9,9,9,9,1,1,1,1
5946abc2f810d569225060d9,12,11,11,11,11,11,1,1,1,1
5946a5f4f810d5692244b4c8,12,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ad07f810d5692251a807,10,10,10,10,10,10,1,1,1,1
5946a7a3f810d56922490bc8,1,8,8,6,5,5,1,"0,75","0,625","0,625"
5946aee6f810d56922546e5b,14,8,8,8,8,8,1,1,1,1
5946ae27f810d5692253862b,17,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a5f3f810d5692244a4f2,18,9,9,9,9,9,1,1,1,1
5946a8fcf810d569224c3531,16,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946aeeaf810d56922549c6d,15,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad05f810d56922519499,12,12,12,12,12,12,1,1,1,1
5946a6f7f810d56922475569,19,8,8,8,8,8,1,1,1,1
5946a5f4f810d5692244b227,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad06f810d56922519c03,19,10,10,10,10,10,1,1,1,1
5946b009f810d5692255bae6,9,9,9,9,9,9,1,1,1,1
5946a5f3f810d5692244a400,8,8,8,7,7,7,1,"0,875","0,875","0,875"
5946abdff810d56922507433,13,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a955f810d569224d2c7c,9,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad02f810d56922516869,13,9,9,9,9,9,1,1,1,1
5946aef2f810d569225511f5,15,9,9,9,9,9,1,1,1,1
5946aa6ef810d569224f22b8,10,9,9,9,9,9,1,1,1,1
5946aa1ef810d569224e82fe,14,9,9,9,9,9,1,1,1,1
5946aeebf810d5692254ab68,14,10,10,10,9,9,1,1,"0,9","0,9"
5946aef2f810d5692255126e,11,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
