clique_id, presenze massime_count, numero_nodi, intrusi ,Soglia 1,Soglia 2,Soglia 3,Soglia 4,fr1,fr2,fr3,fr4
5946adedf810d56922535420,14,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a790f810d5692248e84f,8,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a797f810d5692248ef71,12,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a7a2f810d5692249084c,3,8,0,7,5,5,3,"0,875","0,625","0,625","0,375"
5946a7a2f810d5692249074a,1,8,0,8,5,5,3,1,"0,625","0,625","0,375"
5946a5f2f810d5692244a0ad,15,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5b3f810d56922440285,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946aee8f810d5692254835b,11,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5f3f810d5692244a75f,20,10,1,9,9,9,9,"0,9","0,9","0,9","0,9"
5946acfef810d56922513b1a,15,9,0,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a797f810d5692248ef72,12,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946ab72f810d56922500757,3,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946a7a2f810d56922490773,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946aeeaf810d56922549cf0,11,13,0,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946aa71f810d569224f237a,1,8,0,8,6,5,4,1,"0,75","0,625","0,5"
5946a7a2f810d569224907a3,1,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946abb7f810d56922504335,17,8,0,8,7,6,6,1,"0,875","0,75","0,75"
5946ad04f810d569225189bb,16,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946aaabf810d569224f5005,10,8,1,5,5,5,3,"0,625","0,625","0,625","0,375"
5946a5b4f810d56922440785,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a5f4f810d5692244b423,15,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ad07f810d5692251a6e1,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8faf810d569224c1cb8,14,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a8fff810d569224c65cd,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aeeaf810d5692254a8fb,16,10,0,10,10,9,9,1,1,"0,9","0,9"
5946b15ff810d56922565954,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946ae0cf810d56922536afc,15,11,0,11,11,9,9,1,1,"0,8181818182","0,8181818182"
5946a8f4f810d569224bc77a,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5b3f810d569224403c2,2,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946b15ff810d569225659cb,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a790f810d5692248e89c,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5b3f810d569224401ee,1,8,0,7,4,3,3,"0,875","0,5","0,375","0,375"
5946ac43f810d5692250b1aa,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a8f4f810d569224bc923,10,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ab06f810d569224fa681,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ab34f810d569224fbf42,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946ab72f810d569225005e8,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946ab35f810d569224fc340,1,8,0,8,7,6,5,1,"0,875","0,75","0,625"
5946a8e4f810d569224b7d70,7,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad0ef810d56922520503,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a2f810d569224909e6,2,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a6d4f810d56922471faa,21,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946ae57f810d5692253c99d,9,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a865f810d569224aa068,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946aa90f810d569224f35ac,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946a988f810d569224d8d63,1,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a8f2f810d569224ba65f,10,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946aeedf810d5692254ccb7,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ad0df810d5692251fae4,13,8,0,8,8,7,7,1,1,"0,875","0,875"
5946a8b6f810d569224b2ba0,8,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a7a3f810d569224915a0,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946aeeaf810d56922549cae,11,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a790f810d5692248e846,12,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ab34f810d569224fbed8,1,9,0,8,6,5,4,"0,8888888889","0,6666666667","0,5555555556","0,4444444444"
5946a72ff810d569224808b7,20,9,0,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a8fbf810d569224c2b17,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ac43f810d5692250b1e4,1,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946ab72f810d569225005e9,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946b086f810d56922560887,2,9,0,8,7,6,6,"0,8888888889","0,7777777778","0,6666666667","0,6666666667"
5946ab35f810d569224fc1c9,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a5b3f810d5692244025d,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946aca4f810d5692250e4c8,17,10,0,10,8,8,8,1,"0,8","0,8","0,8"
5946a8e4f810d569224b7caa,8,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7a2f810d569224907b3,2,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a7b7f810d569224944bd,15,10,1,9,9,9,9,"0,9","0,9","0,9","0,9"
5946a576f810d56922436338,18,10,0,10,10,9,9,1,1,"0,9","0,9"
5946a8fbf810d569224c2e26,17,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946b211f810d56922569dcb,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5b3f810d569224406ad,2,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a7e9f810d5692249b1e8,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946ad08f810d5692251b56c,13,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ab35f810d569224fc59e,3,8,0,7,7,6,5,"0,875","0,875","0,75","0,625"
5946a589f810d5692243aa40,2,8,0,8,6,4,4,1,"0,75","0,5","0,5"
5946a7a2f810d5692249058a,1,8,0,8,6,6,4,1,"0,75","0,75","0,5"
5946adbbf810d5692253281c,2,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a791f810d5692248ea8e,7,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a790f810d5692248e8e8,13,12,0,12,12,11,11,1,1,"0,9166666667","0,9166666667"
5946acb8f810d5692250eecc,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7a4f810d56922491727,1,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946aee8f810d5692254840e,9,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d56922490644,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946aeeaf810d5692254a461,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a4f810d5692249179b,1,8,1,6,5,3,3,"0,75","0,625","0,375","0,375"
5946ab35f810d569224fc318,1,8,0,8,7,6,5,1,"0,875","0,75","0,625"
5946a635f810d5692245189c,2,8,0,8,6,3,3,1,"0,75","0,375","0,375"
5946aee8f810d569225489f5,16,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946abb6f810d56922503ee5,10,8,0,8,7,6,5,1,"0,875","0,75","0,625"
5946ac43f810d5692250b1cb,1,8,0,8,5,4,4,1,"0,625","0,5","0,5"
5946a8fdf810d569224c3c64,16,12,0,12,12,11,11,1,1,"0,9166666667","0,9166666667"
5946ad07f810d5692251a623,15,9,0,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a5f3f810d5692244aa7d,15,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a5f3f810d5692244aa43,20,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946ab35f810d569224fc414,2,9,0,8,7,6,5,"0,8888888889","0,7777777778","0,6666666667","0,5555555556"
5946ad0cf810d5692251eb75,11,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5b3f810d569224404a9,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946aa00f810d569224e1c4d,6,8,0,6,6,5,4,"0,75","0,75","0,625","0,5"
5946a5b3f810d56922440432,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a7b7f810d56922494447,23,8,1,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a988f810d569224d8d5e,1,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a8fcf810d569224c321e,8,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a8fbf810d569224c2d20,11,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad07f810d5692251a77e,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a587f810d569224390c8,1,8,0,8,6,3,3,1,"0,75","0,375","0,375"
5946a8faf810d569224c19e0,11,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a6d3f810d56922471f16,11,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a6cdf810d5692246fca0,2,8,0,8,7,6,6,1,"0,875","0,75","0,75"
5946a5a1f810d5692243d9fc,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946aef2f810d56922550b3b,15,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7b7f810d56922494473,31,8,1,7,7,7,7,"0,875","0,875","0,875","0,875"
,,,,,,,,"0,953521473","0,804184412","0,7586315322","0,7243054517"
